"","X","slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread","is.token","eth.based"
"4231",4231,"ethereum","ETH","Ethereum","2016-04-07",3,10.7,10.81,9.95,10.07,13464500,794097554,0.1395,0.86,FALSE,FALSE
"4232",4232,"ethereum","ETH","Ethereum","2016-04-08",3,10.08,10.39,9.66,9.72,14660600,766797893,0.0822,0.73,FALSE,FALSE
"4233",4233,"ethereum","ETH","Ethereum","2016-04-09",3,9.69,10.09,9.07,9.15,16194800,722193576,0.0784,1.02,FALSE,FALSE
"4234",4234,"ethereum","ETH","Ethereum","2016-04-10",3,9.15,9.22,7.46,8.94,42613400,705565730,0.8409,1.76,FALSE,FALSE
"4235",4235,"ethereum","ETH","Ethereum","2016-04-11",3,8.94,8.95,8,8.64,15138100,682735835,0.6737,0.95,FALSE,FALSE
"4236",4236,"ethereum","ETH","Ethereum","2016-04-12",3,8.64,8.64,7.15,7.44,23190100,588069234,0.1946,1.49,FALSE,FALSE
"4237",4237,"ethereum","ETH","Ethereum","2016-04-13",3,7.44,8.72,7.07,8.04,31403300,635899507,0.5879,1.65,FALSE,FALSE
"4238",4238,"ethereum","ETH","Ethereum","2016-04-14",3,8.08,8.76,8.02,8.39,13590700,663262434,0.5,0.74,FALSE,FALSE
"4239",4239,"ethereum","ETH","Ethereum","2016-04-15",3,8.39,8.62,8.1,8.24,12179000,652099781,0.2692,0.52,FALSE,FALSE
"4240",4240,"ethereum","ETH","Ethereum","2016-04-16",3,8.24,8.65,8.11,8.61,9888460,681383666,0.9259,0.54,FALSE,FALSE
"4241",4241,"ethereum","ETH","Ethereum","2016-04-17",3,8.62,9.7,8.56,9.31,24619600,737045140,0.6579,1.14,FALSE,FALSE
"4242",4242,"ethereum","ETH","Ethereum","2016-04-18",3,9.33,9.51,8.5,9.04,21084100,715710193,0.5347,1.01,FALSE,FALSE
"4243",4243,"ethereum","ETH","Ethereum","2016-04-19",3,9.08,9.31,8.6,8.71,12899100,690548723,0.1549,0.71,FALSE,FALSE
"4244",4244,"ethereum","ETH","Ethereum","2016-04-20",3,8.69,8.83,8.31,8.47,15634700,671081004,0.3077,0.52,FALSE,FALSE
"4245",4245,"ethereum","ETH","Ethereum","2016-04-21",3,8.45,8.72,7.96,8.1,13355400,642511137,0.1842,0.76,FALSE,FALSE
"4246",4246,"ethereum","ETH","Ethereum","2016-04-22",3,8.15,8.27,7.67,7.82,13309300,620481616,0.25,0.6,FALSE,FALSE
"4247",4247,"ethereum","ETH","Ethereum","2016-04-23",3,7.79,8.55,7.74,8.29,14565200,658310822,0.679,0.81,FALSE,FALSE
"4248",4248,"ethereum","ETH","Ethereum","2016-04-24",3,8.29,8.47,7.96,8,10786400,635274078,0.0784,0.51,FALSE,FALSE
"4249",4249,"ethereum","ETH","Ethereum","2016-04-25",3,8.01,8.09,7.24,7.55,18239900,600026226,0.3647,0.85,FALSE,FALSE
"4250",4250,"ethereum","ETH","Ethereum","2016-04-26",3,7.53,7.55,7.06,7.4,17667300,587763650,0.6939,0.49,FALSE,FALSE
"4251",4251,"ethereum","ETH","Ethereum","2016-04-27",3,7.39,7.97,7.32,7.76,19254500,616849026,0.6769,0.65,FALSE,FALSE
"4252",4252,"ethereum","ETH","Ethereum","2016-04-28",3,7.74,7.91,7.17,7.17,11576000,570380061,0,0.74,FALSE,FALSE
"4253",4253,"ethereum","ETH","Ethereum","2016-04-29",3,7.21,7.73,7.17,7.46,8762080,593261114,0.5179,0.56,FALSE,FALSE
"4254",4254,"ethereum","ETH","Ethereum","2016-04-30",3,7.45,9.37,7.45,8.81,36573300,701473017,0.7083,1.92,FALSE,FALSE
"4255",4255,"ethereum","ETH","Ethereum","2016-05-01",3,8.78,9.01,8.43,8.85,16713800,704335725,0.7241,0.58,FALSE,FALSE
"4256",4256,"ethereum","ETH","Ethereum","2016-05-02",3,8.89,10.32,8.85,10.16,41019200,809492236,0.8912,1.47,FALSE,FALSE
"4257",4257,"ethereum","ETH","Ethereum","2016-05-03",3,10.17,10.17,9.28,9.31,21463900,741932869,0.0337,0.89,FALSE,FALSE
"4258",4258,"ethereum","ETH","Ethereum","2016-05-04",3,9.38,10.03,9.27,9.41,17622400,750396087,0.1842,0.76,FALSE,FALSE
"4259",4259,"ethereum","ETH","Ethereum","2016-05-05",3,9.4,10.05,9.29,9.83,18296200,783576042,0.7105,0.76,FALSE,FALSE
"4260",4260,"ethereum","ETH","Ethereum","2016-05-06",3,9.81,9.95,9.04,9.35,21510600,745638476,0.3407,0.91,FALSE,FALSE
"4261",4261,"ethereum","ETH","Ethereum","2016-05-07",3,9.32,9.48,9.21,9.37,10806500,747838842,0.5926,0.27,FALSE,FALSE
"4262",4262,"ethereum","ETH","Ethereum","2016-05-08",3,9.37,9.6,8.93,9.48,15031000,757112769,0.8209,0.67,FALSE,FALSE
"4263",4263,"ethereum","ETH","Ethereum","2016-05-09",3,9.49,9.64,9.2,9.3,13085300,742621899,0.2273,0.44,FALSE,FALSE
"4264",4264,"ethereum","ETH","Ethereum","2016-05-10",3,9.28,9.48,9.26,9.36,9321790,748013846,0.4545,0.22,FALSE,FALSE
"4265",4265,"ethereum","ETH","Ethereum","2016-05-11",3,9.43,10.01,9.39,10,15267500,799045673,0.9839,0.62,FALSE,FALSE
"4266",4266,"ethereum","ETH","Ethereum","2016-05-12",3,10,10.51,9.86,10.06,24137700,804287196,0.3077,0.65,FALSE,FALSE
"4267",4267,"ethereum","ETH","Ethereum","2016-05-13",3,10.06,11.05,10.02,10.51,31276900,840514936,0.4757,1.03,FALSE,FALSE
"4268",4268,"ethereum","ETH","Ethereum","2016-05-14",3,10.51,10.61,9.81,10.24,18808000,819487228,0.5375,0.8,FALSE,FALSE
"4269",4269,"ethereum","ETH","Ethereum","2016-05-15",3,10.24,10.44,9.93,9.96,9218400,797607883,0.0588,0.51,FALSE,FALSE
"4270",4270,"ethereum","ETH","Ethereum","2016-05-16",3,9.97,11.44,9.97,11.17,29079900,894750992,0.8163,1.47,FALSE,FALSE
"4271",4271,"ethereum","ETH","Ethereum","2016-05-17",3,11.19,12.49,11.15,12.2,37198700,977439936,0.7836,1.34,FALSE,FALSE
"4272",4272,"ethereum","ETH","Ethereum","2016-05-18",3,12.18,14.26,12.18,13.56,65389900,1086834954,0.6635,2.08,FALSE,FALSE
"4273",4273,"ethereum","ETH","Ethereum","2016-05-19",3,13.54,14.87,13.34,14.77,53757500,1184385765,0.9346,1.53,FALSE,FALSE
"4274",4274,"ethereum","ETH","Ethereum","2016-05-20",3,14.85,15.05,13.38,13.64,50544100,1093879433,0.1557,1.67,FALSE,FALSE
"4275",4275,"ethereum","ETH","Ethereum","2016-05-21",3,13.69,14.05,13.12,14.02,24648400,1124761560,0.9677,0.93,FALSE,FALSE
"4276",4276,"ethereum","ETH","Ethereum","2016-05-22",3,14.04,14.35,13.77,14.29,17938900,1146979484,0.8966,0.58,FALSE,FALSE
"4277",4277,"ethereum","ETH","Ethereum","2016-05-23",3,14.28,14.49,13.19,13.46,23842800,1081207347,0.2077,1.3,FALSE,FALSE
"4278",4278,"ethereum","ETH","Ethereum","2016-05-24",3,13.31,13.77,12.01,12.73,41560600,1023046506,0.4091,1.76,FALSE,FALSE
"4279",4279,"ethereum","ETH","Ethereum","2016-05-25",3,12.79,12.9,11.77,12.53,27444700,1006875564,0.6726,1.13,FALSE,FALSE
"4280",4280,"ethereum","ETH","Ethereum","2016-05-26",3,12.52,12.99,12.06,12.43,20764000,999589702,0.3978,0.93,FALSE,FALSE
"4281",4281,"ethereum","ETH","Ethereum","2016-05-27",3,12.39,12.39,10.5,11.3,57496400,908715671,0.4233,1.89,FALSE,FALSE
"4282",4282,"ethereum","ETH","Ethereum","2016-05-28",3,11.33,12.36,10.37,11.89,47274800,957134590,0.7638,1.99,FALSE,FALSE
"4283",4283,"ethereum","ETH","Ethereum","2016-05-29",3,12.11,12.69,11.78,12.35,28598400,994349367,0.6264,0.91,FALSE,FALSE
"4284",4284,"ethereum","ETH","Ethereum","2016-05-30",3,12.33,12.88,12.27,12.73,14733800,1024940354,0.7541,0.61,FALSE,FALSE
"4285",4285,"ethereum","ETH","Ethereum","2016-05-31",3,12.74,14.27,12.64,14.08,42433400,1134278934,0.8834,1.63,FALSE,FALSE
"4286",4286,"ethereum","ETH","Ethereum","2016-06-01",3,14.11,14.32,13.44,14,22471300,1128621280,0.6364,0.88,FALSE,FALSE
"4287",4287,"ethereum","ETH","Ethereum","2016-06-02",3,13.99,14.05,13.63,13.74,10477200,1107823663,0.2619,0.42,FALSE,FALSE
"4288",4288,"ethereum","ETH","Ethereum","2016-06-03",3,13.74,13.87,13.25,13.85,22981500,1117035879,0.9677,0.62,FALSE,FALSE
"4289",4289,"ethereum","ETH","Ethereum","2016-06-04",3,13.86,13.95,13.42,13.74,15792400,1108902326,0.6038,0.53,FALSE,FALSE
"4290",4290,"ethereum","ETH","Ethereum","2016-06-05",3,13.76,14.07,13.57,13.98,11088400,1128276672,0.82,0.5,FALSE,FALSE
"4291",4291,"ethereum","ETH","Ethereum","2016-06-06",3,14,14.06,13.73,13.93,8720400,1125426017,0.6061,0.33,FALSE,FALSE
"4292",4292,"ethereum","ETH","Ethereum","2016-06-07",3,13.95,14.51,13.81,14.51,21421600,1172565099,1,0.7,FALSE,FALSE
"4293",4293,"ethereum","ETH","Ethereum","2016-06-08",3,14.51,14.78,14.28,14.42,16941800,1165411416,0.28,0.5,FALSE,FALSE
"4294",4294,"ethereum","ETH","Ethereum","2016-06-09",3,14.43,14.57,14.34,14.4,8256830,1164331165,0.2609,0.23,FALSE,FALSE
"4295",4295,"ethereum","ETH","Ethereum","2016-06-10",3,14.38,14.43,13.82,13.91,11312900,1125141726,0.1475,0.61,FALSE,FALSE
"4296",4296,"ethereum","ETH","Ethereum","2016-06-11",3,13.91,14.19,13.72,14.19,12176500,1148494818,1,0.47,FALSE,FALSE
"4297",4297,"ethereum","ETH","Ethereum","2016-06-12",3,14.19,15.9,14.19,15.74,38210300,1274609697,0.9064,1.71,FALSE,FALSE
"4298",4298,"ethereum","ETH","Ethereum","2016-06-13",3,15.77,17.64,15.72,17.6,38023400,1425681023,0.9792,1.92,FALSE,FALSE
"4299",4299,"ethereum","ETH","Ethereum","2016-06-14",3,17.61,19.27,17.3,18.89,64412200,1530808958,0.8071,1.97,FALSE,FALSE
"4300",4300,"ethereum","ETH","Ethereum","2016-06-15",3,18.91,18.91,17.71,18.35,19393400,1487730475,0.5333,1.2,FALSE,FALSE
"4301",4301,"ethereum","ETH","Ethereum","2016-06-16",3,18.36,20.83,18.36,20.59,38531000,1669490450,0.9028,2.47,FALSE,FALSE
"4302",4302,"ethereum","ETH","Ethereum","2016-06-17",3,20.65,21.52,13.57,15.38,199408000,1247381862,0.2277,7.95,FALSE,FALSE
"4303",4303,"ethereum","ETH","Ethereum","2016-06-18",3,15.38,15.38,9.96,11.33,133937000,919553125,0.2528,5.42,FALSE,FALSE
"4304",4304,"ethereum","ETH","Ethereum","2016-06-19",3,11.17,13.18,10.64,12.23,69783600,993283674,0.626,2.54,FALSE,FALSE
"4305",4305,"ethereum","ETH","Ethereum","2016-06-20",3,12.24,12.45,10.52,11.84,58143600,961613934,0.6839,1.93,FALSE,FALSE
"4306",4306,"ethereum","ETH","Ethereum","2016-06-21",3,11.82,13.42,11.29,13.31,69245600,1081206507,0.9484,2.13,FALSE,FALSE
"4307",4307,"ethereum","ETH","Ethereum","2016-06-22",3,13.2,15.79,13.1,13.1,96994096,1064441461,0,2.69,FALSE,FALSE
"4308",4308,"ethereum","ETH","Ethereum","2016-06-23",3,13.22,13.79,12.56,13.68,30806400,1112111665,0.9106,1.23,FALSE,FALSE
"4309",4309,"ethereum","ETH","Ethereum","2016-06-24",3,13.68,14.57,13.22,14.33,33332900,1165908840,0.8222,1.35,FALSE,FALSE
"4310",4310,"ethereum","ETH","Ethereum","2016-06-25",3,14.3,14.58,14.02,14.28,15383100,1162367709,0.4643,0.56,FALSE,FALSE
"4311",4311,"ethereum","ETH","Ethereum","2016-06-26",3,14.26,14.37,13.66,13.85,14747600,1127593040,0.2676,0.71,FALSE,FALSE
"4312",4312,"ethereum","ETH","Ethereum","2016-06-27",3,13.81,14.12,13.75,13.88,10994700,1130782777,0.3514,0.37,FALSE,FALSE
"4313",4313,"ethereum","ETH","Ethereum","2016-06-28",3,13.93,13.98,11.72,12.18,43436600,992040075,0.2035,2.26,FALSE,FALSE
"4314",4314,"ethereum","ETH","Ethereum","2016-06-29",3,12.17,13.04,11.69,12.61,26982800,1027934140,0.6815,1.35,FALSE,FALSE
"4315",4315,"ethereum","ETH","Ethereum","2016-06-30",3,12.6,12.74,12.25,12.46,15801300,1016130567,0.4286,0.49,FALSE,FALSE
"4316",4316,"ethereum","ETH","Ethereum","2016-07-01",3,12.44,12.49,11.73,12.2,17236500,995164390,0.6184,0.76,FALSE,FALSE
"4317",4317,"ethereum","ETH","Ethereum","2016-07-02",3,12.22,12.22,11.95,12.13,8987070,989751702,0.6667,0.27,FALSE,FALSE
"4318",4318,"ethereum","ETH","Ethereum","2016-07-03",3,12.12,12.15,11.59,11.72,10588700,956815986,0.2321,0.56,FALSE,FALSE
"4319",4319,"ethereum","ETH","Ethereum","2016-07-04",3,11.7,11.88,11.39,11.47,12943500,936840410,0.1633,0.49,FALSE,FALSE
"4320",4320,"ethereum","ETH","Ethereum","2016-07-05",3,11.46,11.52,9.58,10.61,45526900,866971680,0.5309,1.94,FALSE,FALSE
"4321",4321,"ethereum","ETH","Ethereum","2016-07-06",3,10.58,11.11,10.28,10.53,18137300,860571470,0.3012,0.83,FALSE,FALSE
"4322",4322,"ethereum","ETH","Ethereum","2016-07-07",3,10.54,10.57,9.8,10.11,15407200,826607193,0.4026,0.77,FALSE,FALSE
"4323",4323,"ethereum","ETH","Ethereum","2016-07-08",3,10.12,11.52,9.96,11.39,20039800,932056896,0.9167,1.56,FALSE,FALSE
"4324",4324,"ethereum","ETH","Ethereum","2016-07-09",3,11.42,11.46,10.73,10.97,17254800,897316512,0.3288,0.73,FALSE,FALSE
"4325",4325,"ethereum","ETH","Ethereum","2016-07-10",3,10.96,11.01,10.78,10.95,5479240,896201853,0.7391,0.23,FALSE,FALSE
"4326",4326,"ethereum","ETH","Ethereum","2016-07-11",3,10.94,11.01,10.26,10.46,13098000,856538034,0.2667,0.75,FALSE,FALSE
"4327",4327,"ethereum","ETH","Ethereum","2016-07-12",3,10.45,10.76,10.43,10.52,11127700,861548337,0.2727,0.33,FALSE,FALSE
"4328",4328,"ethereum","ETH","Ethereum","2016-07-13",3,10.51,10.59,10.4,10.5,6715660,860607720,0.5263,0.19,FALSE,FALSE
"4329",4329,"ethereum","ETH","Ethereum","2016-07-14",3,10.6,11.68,10.6,11.51,23621900,943973547,0.8426,1.08,FALSE,FALSE
"4330",4330,"ethereum","ETH","Ethereum","2016-07-15",3,11.5,12.43,11.49,11.95,26838900,980299532,0.4894,0.94,FALSE,FALSE
"4331",4331,"ethereum","ETH","Ethereum","2016-07-16",3,11.92,11.94,11.59,11.65,10445700,956165958,0.1714,0.35,FALSE,FALSE
"4332",4332,"ethereum","ETH","Ethereum","2016-07-17",3,11.62,11.67,11.01,11.16,17921600,915977475,0.2273,0.66,FALSE,FALSE
"4333",4333,"ethereum","ETH","Ethereum","2016-07-18",3,11.17,11.61,10.95,11.03,15931900,906133047,0.1212,0.66,FALSE,FALSE
"4334",4334,"ethereum","ETH","Ethereum","2016-07-19",3,11.05,12.01,11.01,11.62,21730000,954516828,0.61,1,FALSE,FALSE
"4335",4335,"ethereum","ETH","Ethereum","2016-07-20",3,11.59,12.99,11.57,12.45,60226100,1023222624,0.6197,1.42,FALSE,FALSE
"4336",4336,"ethereum","ETH","Ethereum","2016-07-21",3,12.46,12.71,11.99,12.65,24636900,1040082090,0.9167,0.72,FALSE,FALSE
"4337",4337,"ethereum","ETH","Ethereum","2016-07-22",3,12.66,14.81,12.54,14.66,74779504,1205898353,0.9339,2.27,FALSE,FALSE
"4338",4338,"ethereum","ETH","Ethereum","2016-07-23",3,14.67,14.9,14.05,14.3,32489700,1176571490,0.2941,0.85,FALSE,FALSE
"4339",4339,"ethereum","ETH","Ethereum","2016-07-24",3,14.3,14.44,12.32,12.75,77750800,1049423539,0.2028,2.12,FALSE,FALSE
"4340",4340,"ethereum","ETH","Ethereum","2016-07-25",3,12.74,13.86,12.68,13.84,36673800,1139304848,0.9831,1.18,FALSE,FALSE
"4341",4341,"ethereum","ETH","Ethereum","2016-07-26",3,13.82,13.85,11.73,11.99,94428800,987619812,0.1226,2.12,FALSE,FALSE
"4342",4342,"ethereum","ETH","Ethereum","2016-07-27",3,12.05,13.31,11.84,12.97,58278800,1069044527,0.7687,1.47,FALSE,FALSE
"4343",4343,"ethereum","ETH","Ethereum","2016-07-28",3,12.98,12.99,12.49,12.84,24603900,1058813509,0.7,0.5,FALSE,FALSE
"4344",4344,"ethereum","ETH","Ethereum","2016-07-29",3,12.84,12.87,12.55,12.79,14082300,1055182413,0.75,0.32,FALSE,FALSE
"4345",4345,"ethereum","ETH","Ethereum","2016-07-30",3,12.8,12.8,12.46,12.46,9047810,1028064459,0,0.34,FALSE,FALSE
"4346",4346,"ethereum","ETH","Ethereum","2016-07-31",3,12.44,12.51,11.55,11.88,25441400,980174931,0.3438,0.96,FALSE,FALSE
"4347",4347,"ethereum","ETH","Ethereum","2016-08-01",3,11.89,12.01,10.94,10.94,23999500,903408507,0,1.07,FALSE,FALSE
"4348",4348,"ethereum","ETH","Ethereum","2016-08-02",3,10.95,11.14,8.2,8.79,88803296,725809584,0.2007,2.94,FALSE,FALSE
"4349",4349,"ethereum","ETH","Ethereum","2016-08-03",3,8.88,10.42,8.88,10.29,53979400,850578647,0.9156,1.54,FALSE,FALSE
"4350",4350,"ethereum","ETH","Ethereum","2016-08-04",3,10.31,11.29,10.16,11.04,38151400,912823135,0.7788,1.13,FALSE,FALSE
"4351",4351,"ethereum","ETH","Ethereum","2016-08-05",3,11.02,11.18,10.76,10.93,15487900,903471435,0.4048,0.42,FALSE,FALSE
"4352",4352,"ethereum","ETH","Ethereum","2016-08-06",3,10.92,10.94,10.29,10.88,16712600,900151688,0.9077,0.65,FALSE,FALSE
"4353",4353,"ethereum","ETH","Ethereum","2016-08-07",3,10.86,11.09,10.78,10.91,16551000,903026897,0.4194,0.31,FALSE,FALSE
"4354",4354,"ethereum","ETH","Ethereum","2016-08-08",3,10.91,11.33,10.86,11.25,14956700,931013385,0.8298,0.47,FALSE,FALSE
"4355",4355,"ethereum","ETH","Ethereum","2016-08-09",3,11.27,12.45,11.2,12.24,36656600,1014113084,0.832,1.25,FALSE,FALSE
"4356",4356,"ethereum","ETH","Ethereum","2016-08-10",3,12.23,12.46,11.98,12.14,28096300,1006130318,0.3333,0.48,FALSE,FALSE
"4357",4357,"ethereum","ETH","Ethereum","2016-08-11",3,12.14,12.27,11.63,11.69,17505000,969030731,0.0937,0.64,FALSE,FALSE
"4358",4358,"ethereum","ETH","Ethereum","2016-08-12",3,11.69,12.04,11.64,11.78,13690100,976670290,0.35,0.4,FALSE,FALSE
"4359",4359,"ethereum","ETH","Ethereum","2016-08-13",3,11.77,11.79,11.51,11.57,7539490,959859186,0.2143,0.28,FALSE,FALSE
"4360",4360,"ethereum","ETH","Ethereum","2016-08-14",3,11.58,11.69,11.1,11.19,8680160,928985642,0.1525,0.59,FALSE,FALSE
"4361",4361,"ethereum","ETH","Ethereum","2016-08-15",3,11.2,11.31,11,11.22,7500840,931306989,0.7097,0.31,FALSE,FALSE
"4362",4362,"ethereum","ETH","Ethereum","2016-08-16",3,11.23,11.24,11,11.14,7051510,925130735,0.5833,0.24,FALSE,FALSE
"4363",4363,"ethereum","ETH","Ethereum","2016-08-17",3,11.13,11.15,10.75,10.75,8833760,893343056,0,0.4,FALSE,FALSE
"4364",4364,"ethereum","ETH","Ethereum","2016-08-18",3,10.75,11.01,10.74,10.76,6935800,893970119,0.0741,0.27,FALSE,FALSE
"4365",4365,"ethereum","ETH","Ethereum","2016-08-19",3,10.75,10.8,10.73,10.75,5390850,893697474,0.2857,0.07,FALSE,FALSE
"4366",4366,"ethereum","ETH","Ethereum","2016-08-20",3,10.75,11.3,10.75,11.25,7443540,935523908,0.9091,0.55,FALSE,FALSE
"4367",4367,"ethereum","ETH","Ethereum","2016-08-21",3,11.25,11.25,10.99,11.18,4355660,930217061,0.7308,0.26,FALSE,FALSE
"4368",4368,"ethereum","ETH","Ethereum","2016-08-22",3,11.19,11.34,11.07,11.12,6588920,925725247,0.1852,0.27,FALSE,FALSE
"4369",4369,"ethereum","ETH","Ethereum","2016-08-23",3,11.14,11.23,10.9,11.03,6489380,918563334,0.3939,0.33,FALSE,FALSE
"4370",4370,"ethereum","ETH","Ethereum","2016-08-24",3,11.02,11.15,11.01,11.04,4423420,919368975,0.2143,0.14,FALSE,FALSE
"4371",4371,"ethereum","ETH","Ethereum","2016-08-25",3,11.03,11.39,11.02,11.36,8552380,946508890,0.9189,0.37,FALSE,FALSE
"4372",4372,"ethereum","ETH","Ethereum","2016-08-26",3,11.35,11.45,11.21,11.3,5857850,941701926,0.375,0.24,FALSE,FALSE
"4373",4373,"ethereum","ETH","Ethereum","2016-08-27",3,11.29,11.29,11.14,11.15,15108400,929789646,0.0667,0.15,FALSE,FALSE
"4374",4374,"ethereum","ETH","Ethereum","2016-08-28",3,11.15,11.15,10.92,10.93,5303040,911883241,0.0435,0.23,FALSE,FALSE
"4375",4375,"ethereum","ETH","Ethereum","2016-08-29",3,10.92,11.15,10.79,10.98,8130540,916781161,0.5278,0.36,FALSE,FALSE
"4376",4376,"ethereum","ETH","Ethereum","2016-08-30",3,10.99,11.3,10.96,11.23,7221260,937596563,0.7941,0.34,FALSE,FALSE
"4377",4377,"ethereum","ETH","Ethereum","2016-08-31",3,11.24,11.68,11.18,11.67,11073700,975003119,0.98,0.5,FALSE,FALSE
"4378",4378,"ethereum","ETH","Ethereum","2016-09-01",3,11.67,12.58,11.65,11.99,24051500,1002322694,0.3656,0.93,FALSE,FALSE
"4379",4379,"ethereum","ETH","Ethereum","2016-09-02",3,11.96,12.31,11.88,12.11,9368300,1012583470,0.5349,0.43,FALSE,FALSE
"4380",4380,"ethereum","ETH","Ethereum","2016-09-03",3,12.11,12.36,11.35,11.76,13358800,983336326,0.4059,1.01,FALSE,FALSE
"4381",4381,"ethereum","ETH","Ethereum","2016-09-04",3,11.75,11.79,11.47,11.68,7220550,977118527,0.6563,0.32,FALSE,FALSE
"4382",4382,"ethereum","ETH","Ethereum","2016-09-05",3,11.68,11.81,11.59,11.72,5724100,980599518,0.5909,0.22,FALSE,FALSE
"4383",4383,"ethereum","ETH","Ethereum","2016-09-06",3,11.73,11.73,11.47,11.69,6346330,978635238,0.8462,0.26,FALSE,FALSE
"4384",4384,"ethereum","ETH","Ethereum","2016-09-07",3,11.69,11.73,11.52,11.55,6115050,967186182,0.1429,0.21,FALSE,FALSE
"4385",4385,"ethereum","ETH","Ethereum","2016-09-08",3,11.55,11.7,11.25,11.35,11535000,950629714,0.2222,0.45,FALSE,FALSE
"4386",4386,"ethereum","ETH","Ethereum","2016-09-09",3,11.41,11.68,11.39,11.65,6109200,976718524,0.8966,0.29,FALSE,FALSE
"4387",4387,"ethereum","ETH","Ethereum","2016-09-10",3,11.66,12.22,11.54,12.17,7220300,1020331771,0.9265,0.68,FALSE,FALSE
"4388",4388,"ethereum","ETH","Ethereum","2016-09-11",3,12.21,12.21,11.59,11.64,8791180,976259356,0.0806,0.62,FALSE,FALSE
"4389",4389,"ethereum","ETH","Ethereum","2016-09-12",3,11.64,11.95,11.61,11.89,7478080,998057810,0.8235,0.34,FALSE,FALSE
"4390",4390,"ethereum","ETH","Ethereum","2016-09-13",3,11.89,12.09,11.88,11.92,11704300,1000535934,0.1905,0.21,FALSE,FALSE
"4391",4391,"ethereum","ETH","Ethereum","2016-09-14",3,11.9,12,11.86,11.92,5694820,1001301306,0.4286,0.14,FALSE,FALSE
"4392",4392,"ethereum","ETH","Ethereum","2016-09-15",3,11.94,12.14,11.92,11.94,7309090,1002844845,0.0909,0.22,FALSE,FALSE
"4393",4393,"ethereum","ETH","Ethereum","2016-09-16",3,11.96,12.75,11.9,12.56,17421500,1055235487,0.7765,0.85,FALSE,FALSE
"4394",4394,"ethereum","ETH","Ethereum","2016-09-17",3,12.56,12.76,12.44,12.7,7446610,1067645133,0.8125,0.32,FALSE,FALSE
"4395",4395,"ethereum","ETH","Ethereum","2016-09-18",3,12.69,12.99,12.16,12.43,22433300,1045462817,0.3253,0.83,FALSE,FALSE
"4396",4396,"ethereum","ETH","Ethereum","2016-09-19",3,12.44,13.19,12.42,13.19,13838800,1109717807,1,0.77,FALSE,FALSE
"4397",4397,"ethereum","ETH","Ethereum","2016-09-20",3,13.21,14.43,13.12,14.43,31929100,1214629780,1,1.31,FALSE,FALSE
"4398",4398,"ethereum","ETH","Ethereum","2016-09-21",3,14.43,14.43,13.17,13.77,28645000,1159365902,0.4762,1.26,FALSE,FALSE
"4399",4399,"ethereum","ETH","Ethereum","2016-09-22",3,13.66,13.66,12.48,13.25,27382800,1115922936,0.6525,1.18,FALSE,FALSE
"4400",4400,"ethereum","ETH","Ethereum","2016-09-23",3,13.21,13.45,13.1,13.33,9166430,1123430818,0.6571,0.35,FALSE,FALSE
"4401",4401,"ethereum","ETH","Ethereum","2016-09-24",3,13.32,13.34,12.68,12.88,9824880,1085651021,0.303,0.66,FALSE,FALSE
"4402",4402,"ethereum","ETH","Ethereum","2016-09-25",3,12.85,13.11,12.8,13.1,5283440,1104901553,0.9677,0.31,FALSE,FALSE
"4403",4403,"ethereum","ETH","Ethereum","2016-09-26",3,13.17,13.17,12.74,12.82,7213070,1081884909,0.186,0.43,FALSE,FALSE
"4404",4404,"ethereum","ETH","Ethereum","2016-09-27",3,12.86,13.21,12.86,13.1,6831070,1105565483,0.6857,0.35,FALSE,FALSE
"4405",4405,"ethereum","ETH","Ethereum","2016-09-28",3,13.11,13.48,13.08,13.27,10239000,1120893441,0.475,0.4,FALSE,FALSE
"4406",4406,"ethereum","ETH","Ethereum","2016-09-29",3,13.28,13.34,13.07,13.07,5990630,1104310043,0,0.27,FALSE,FALSE
"4407",4407,"ethereum","ETH","Ethereum","2016-09-30",3,13.08,13.34,13.02,13.22,5950840,1117517388,0.625,0.32,FALSE,FALSE
"4408",4408,"ethereum","ETH","Ethereum","2016-10-01",3,13.2,13.31,13.05,13.17,6331160,1113568557,0.4615,0.26,FALSE,FALSE
"4409",4409,"ethereum","ETH","Ethereum","2016-10-02",3,13.18,13.3,13.14,13.2,4079660,1116323115,0.375,0.16,FALSE,FALSE
"4410",4410,"ethereum","ETH","Ethereum","2016-10-03",3,13.2,13.49,13.19,13.45,7458320,1138142255,0.8667,0.3,FALSE,FALSE
"4411",4411,"ethereum","ETH","Ethereum","2016-10-04",3,13.45,13.53,13.21,13.28,8348280,1123727868,0.2187,0.32,FALSE,FALSE
"4412",4412,"ethereum","ETH","Ethereum","2016-10-05",3,13.28,13.35,13.04,13.04,9881370,1103736600,0,0.31,FALSE,FALSE
"4413",4413,"ethereum","ETH","Ethereum","2016-10-06",3,13.03,13.14,12.69,12.85,12044800,1088798918,0.3556,0.45,FALSE,FALSE
"4414",4414,"ethereum","ETH","Ethereum","2016-10-07",3,12.85,12.99,12.53,12.67,8933050,1073405275,0.3043,0.46,FALSE,FALSE
"4415",4415,"ethereum","ETH","Ethereum","2016-10-08",3,12.67,12.69,12.05,12.22,11611200,1035883228,0.2656,0.64,FALSE,FALSE
